CAGR,AnnVol,Sharpe,MaxDD
-0.050518,0.127243,-0.343556,-0.746360
-0.028200,0.130147,-0.154501,-0.657944
-0.088873,0.128739,-0.658198,-0.822237
-0.093492,0.128917,-0.696541,-0.800221
-0.055970,0.130141,-0.377243,-0.682828
-0.103911,0.127573,-0.795833,-0.857217
-0.046051,0.125566,-0.312477,-0.636275
-0.053258,0.131093,-0.351667,-0.638302
-0.020240,0.131119,-0.090156,-0.552517
-0.082356,0.125922,-0.619263,-0.802127
-0.020120,0.124697,-0.100471,-0.373577
-0.014432,0.127403,-0.050177,-0.579256
-0.040268,0.127325,-0.258898,-0.605091
-0.053963,0.129303,-0.364090,-0.705816
-0.104013,0.130912,-0.773077,-0.853413
-0.105670,0.126971,-0.815714,-0.866227
-0.115515,0.126449,-0.907091,-0.874810
-0.025513,0.126503,-0.140896,-0.540389
-0.103519,0.130164,-0.774068,-0.867930
-0.141390,0.128929,-1.117258,-0.918512
-0.014491,0.123843,-0.055776,-0.417239
-0.088446,0.130064,-0.646624,-0.808488
-0.025544,0.126585,-0.140966,-0.615921
-0.042486,0.128146,-0.274483,-0.581935
-0.046981,0.125200,-0.321560,-0.566783
-0.082514,0.125410,-0.623684,-0.776504
-0.066413,0.129234,-0.466781,-0.743794
-0.044541,0.125968,-0.298505,-0.629807
-0.022972,0.127108,-0.119080,-0.715742
-0.084737,0.126803,-0.634533,-0.778086
-0.036136,0.127281,-0.225343,-0.688357
-0.082389,0.127879,-0.608110,-0.775970
-0.112769,0.127325,-0.875591,-0.863765
-0.067344,0.128302,-0.478992,-0.699716
-0.104016,0.127804,-0.795054,-0.834168
-0.099579,0.127761,-0.756748,-0.838486
-0.050762,0.128867,-0.339604,-0.627958
-0.054407,0.131114,-0.360782,-0.711861
-0.014349,0.127510,-0.049379,-0.564100
-0.077295,0.126305,-0.573455,-0.784095
-0.001944,0.127213,0.048496,-0.475589
-0.030396,0.131301,-0.169189,-0.642808
-0.014289,0.125204,-0.052161,-0.595118
-0.097168,0.128800,-0.728831,-0.821705
-0.069752,0.129624,-0.492704,-0.697304
-0.024349,0.125521,-0.133441,-0.618298
-0.069985,0.127707,-0.503946,-0.732024
-0.077892,0.128087,-0.568717,-0.794896
-0.058981,0.129920,-0.402631,-0.646284
-0.077412,0.128896,-0.560373,-0.777763
-0.034228,0.132146,-0.197159,-0.597575
-0.063049,0.127100,-0.448553,-0.725773
-0.065113,0.124035,-0.480559,-0.733523
-0.034319,0.126552,-0.212423,-0.612392
-0.038982,0.130528,-0.239135,-0.577234
-0.074325,0.128527,-0.536364,-0.702341
-0.023780,0.127906,-0.123950,-0.542387
-0.073852,0.128799,-0.530931,-0.790885
-0.077330,0.129667,-0.555458,-0.896306
-0.017209,0.129214,-0.069511,-0.524484
-0.049528,0.131560,-0.319951,-0.648222
-0.036840,0.129853,-0.223930,-0.705624
-0.052755,0.127082,-0.362660,-0.619894
-0.005659,0.128080,0.019917,-0.495505
-0.004630,0.126243,0.026544,-0.398131
-0.073968,0.126337,-0.544807,-0.728169
-0.102104,0.133741,-0.737926,-0.829412
-0.045431,0.130629,-0.290374,-0.671362
-0.137225,0.129177,-1.077414,-0.917933
-0.046797,0.130408,-0.302073,-0.765431
-0.149957,0.128834,-1.195957,-0.931953
-0.053988,0.128283,-0.368254,-0.762111
-0.043754,0.127196,-0.288000,-0.588974
-0.037335,0.122307,-0.249747,-0.699782
-0.047867,0.127436,-0.320913,-0.701249
-0.072430,0.129387,-0.516057,-0.770341
-0.011721,0.127487,-0.028538,-0.436160
-0.071640,0.131925,-0.497204,-0.768444
-0.041955,0.127360,-0.272626,-0.615668
-0.092093,0.129495,-0.680916,-0.818323
-0.097880,0.128713,-0.735607,-0.849179
-0.098958,0.129412,-0.740092,-0.805718
-0.047231,0.125701,-0.321800,-0.745633
0.013156,0.127668,0.166370,-0.458332
-0.085371,0.126282,-0.643182,-0.816296
-0.065256,0.123868,-0.482637,-0.752925
-0.070952,0.130045,-0.500582,-0.778415
-0.002522,0.126974,0.043811,-0.372545
-0.077639,0.131640,-0.547718,-0.741099
-0.080683,0.129012,-0.587230,-0.764215
-0.019698,0.124385,-0.097578,-0.674682
-0.055842,0.124884,-0.397416,-0.616549
0.004559,0.128779,0.099949,-0.359637
-0.054606,0.126694,-0.379644,-0.639718
-0.069760,0.129701,-0.492369,-0.739616
-0.017926,0.129179,-0.075231,-0.477883
-0.033469,0.128174,-0.201223,-0.688977
-0.051481,0.129034,-0.344803,-0.691730
-0.052979,0.127509,-0.362918,-0.701821
-0.081235,0.129393,-0.589679,-0.770061
-0.058930,0.130806,-0.398682,-0.722438
-0.008504,0.127023,-0.003463,-0.371389
-0.039929,0.130447,-0.246877,-0.491648
-0.044258,0.124705,-0.300460,-0.578824
-0.029308,0.128661,-0.166659,-0.452697
-0.011026,0.127763,-0.022698,-0.470297
-0.107747,0.130359,-0.808937,-0.842563
-0.093668,0.129467,-0.694543,-0.790510
-0.049892,0.129132,-0.331462,-0.716722
-0.042050,0.129688,-0.266156,-0.659085
-0.024915,0.125858,-0.137368,-0.726971
-0.074240,0.127049,-0.543356,-0.735686
-0.043086,0.128505,-0.278203,-0.601078
-0.057833,0.131670,-0.386307,-0.791296
-0.068645,0.127642,-0.493000,-0.698475
-0.013325,0.129031,-0.039224,-0.556252
-0.049983,0.128540,-0.334333,-0.633257
-0.010287,0.126854,-0.017907,-0.551736
-0.109333,0.131777,-0.812294,-0.866385
-0.022680,0.127633,-0.115738,-0.371704
-0.047660,0.129278,-0.312909,-0.739023
-0.065859,0.130115,-0.458172,-0.664350
-0.040794,0.127581,-0.262470,-0.572921
-0.111216,0.128696,-0.851285,-0.871206
-0.032738,0.125407,-0.202497,-0.668241
-0.056921,0.126955,-0.397918,-0.673491
-0.012281,0.128300,-0.031913,-0.661477
-0.037985,0.128271,-0.237540,-0.604946
-0.073958,0.130063,-0.525395,-0.821932
-0.045950,0.131002,-0.293250,-0.689245
-0.067080,0.126253,-0.486556,-0.715900
-0.064716,0.130672,-0.446369,-0.714278
-0.100227,0.129427,-0.750880,-0.831338
-0.024422,0.126717,-0.131610,-0.448681
-0.040044,0.130402,-0.247895,-0.665522
-0.042136,0.129813,-0.266437,-0.648531
-0.046245,0.126547,-0.310630,-0.623581
-0.014280,0.128447,-0.047539,-0.545595
-0.084001,0.127907,-0.621633,-0.767009
-0.022204,0.129136,-0.109124,-0.648097
-0.007491,0.127758,0.005191,-0.447169
-0.066924,0.127557,-0.478950,-0.740998
0.017560,0.124719,0.202069,-0.434483
-0.090519,0.129214,-0.669374,-0.803589
-0.084338,0.127152,-0.629025,-0.862657
-0.006551,0.126286,0.011257,-0.614738
-0.165399,0.130683,-1.317321,-0.951919
-0.052710,0.127598,-0.360387,-0.693279
-0.108308,0.129770,-0.818038,-0.875931
-0.126981,0.129087,-0.986953,-0.907080
-0.035790,0.128059,-0.220355,-0.559111
-0.056895,0.131822,-0.378151,-0.667518
0.002931,0.128894,0.087441,-0.344823
-0.050096,0.130616,-0.327968,-0.575496
-0.079747,0.126839,-0.591444,-0.763099
-0.074354,0.122794,-0.567529,-0.708450
-0.032414,0.131727,-0.184062,-0.596302
-0.122656,0.129940,-0.941535,-0.905461
-0.048074,0.129722,-0.314654,-0.665241
-0.033330,0.131104,-0.192815,-0.665459
-0.056929,0.124874,-0.406717,-0.708033
-0.002203,0.127562,0.046666,-0.307505
0.001960,0.129833,0.080147,-0.360125
-0.060352,0.128144,-0.421441,-0.717811
-0.053585,0.128043,-0.365811,-0.693943
0.025735,0.125452,0.265437,-0.246466
-0.101743,0.127463,-0.777649,-0.865794
-0.065307,0.131234,-0.448713,-0.681570
-0.020542,0.128507,-0.097050,-0.551676
0.003546,0.127369,0.091624,-0.408361
-0.099845,0.126264,-0.769578,-0.830388
-0.039677,0.128147,-0.251632,-0.525976
-0.094283,0.128393,-0.706701,-0.826047
-0.013035,0.127868,-0.038498,-0.584084
-0.035194,0.125861,-0.221510,-0.587188
-0.101767,0.130359,-0.757672,-0.871570
-0.088028,0.127609,-0.657931,-0.840982
-0.064506,0.129792,-0.448539,-0.697335
-0.018252,0.132494,-0.072513,-0.575682
-0.082493,0.126270,-0.618394,-0.785563
-0.055794,0.126874,-0.388806,-0.768525
-0.075425,0.127209,-0.552575,-0.771983
-0.049887,0.128095,-0.335208,-0.695503
-0.095875,0.125146,-0.742411,-0.812427
-0.067272,0.129095,-0.474570,-0.756998
0.004206,0.124639,0.096132,-0.357852
-0.104677,0.127372,-0.804075,-0.850267
-0.088365,0.128218,-0.657112,-0.823793
-0.012626,0.125868,-0.037872,-0.428655
-0.069125,0.126329,-0.503580,-0.683892
0.009477,0.128682,0.137833,-0.555348
-0.016412,0.128713,-0.063974,-0.489183
-0.050682,0.127004,-0.345783,-0.665054
-0.096102,0.129671,-0.713962,-0.810205
-0.031337,0.125730,-0.190142,-0.513476
-0.010920,0.132265,-0.016677,-0.615329
-0.061405,0.127406,-0.433429,-0.713474
-0.079413,0.128013,-0.582048,-0.776621
-0.005167,0.129889,0.025270,-0.421733
-0.060382,0.129778,-0.414736,-0.688465
0.024680,0.127894,0.254781,-0.426433
-0.050651,0.127679,-0.342992,-0.629733
-0.077512,0.129666,-0.557018,-0.770237
-0.111901,0.128519,-0.858691,-0.870010
-0.039606,0.130255,-0.244837,-0.634656
-0.060865,0.130815,-0.414360,-0.750925
-0.117332,0.127256,-0.916590,-0.895042
-0.043846,0.125255,-0.295142,-0.571868
-0.107740,0.128693,-0.820994,-0.841332
-0.063180,0.129539,-0.438710,-0.681928
-0.008771,0.125182,-0.007578,-0.345978
-0.080522,0.130801,-0.576089,-0.769136
-0.062970,0.129760,-0.436065,-0.689615
-0.018241,0.128748,-0.078395,-0.512420
-0.041267,0.126760,-0.268904,-0.646573
-0.066140,0.133578,-0.445148,-0.729317
-0.120471,0.127310,-0.944130,-0.883787
-0.048364,0.130465,-0.314404,-0.631333
-0.097658,0.128236,-0.736828,-0.807236
-0.078750,0.121744,-0.612618,-0.756491
-0.046092,0.126131,-0.310809,-0.677042
-0.061207,0.124469,-0.444939,-0.641627
-0.064737,0.129897,-0.450000,-0.742854
-0.091965,0.127749,-0.690943,-0.810948
-0.064840,0.126441,-0.466672,-0.737924
-0.034347,0.129011,-0.206168,-0.570090
-0.074602,0.127270,-0.545260,-0.783579
-0.009057,0.129400,-0.005430,-0.457147
-0.044182,0.128059,-0.288599,-0.667625
0.023973,0.127600,0.249639,-0.384392
-0.092766,0.127564,-0.699055,-0.846229
-0.054672,0.128523,-0.372926,-0.659302
-0.127499,0.129071,-0.991643,-0.911268
-0.081725,0.130729,-0.586435,-0.814978
-0.008630,0.126095,-0.005576,-0.486392
-0.108090,0.131310,-0.805015,-0.857675
-0.097154,0.128950,-0.727704,-0.860333
-0.007231,0.129470,0.008953,-0.521783
-0.089715,0.127434,-0.673533,-0.839887
-0.095607,0.127349,-0.725032,-0.875647
-0.100709,0.129906,-0.751797,-0.839230
-0.071024,0.128268,-0.509936,-0.752967
-0.032458,0.127975,-0.193573,-0.619743
-0.144627,0.132209,-1.114862,-0.919435
-0.050958,0.125975,-0.351963,-0.671722
-0.013176,0.127795,-0.039700,-0.610895
-0.001885,0.126098,0.048228,-0.482628
-0.045263,0.129551,-0.292458,-0.595568
-0.012426,0.128948,-0.032240,-0.478110
-0.024107,0.124537,-0.133511,-0.399618
-0.156993,0.131249,-1.234872,-0.944970
0.006636,0.124446,0.115526,-0.363379
-0.012504,0.126732,-0.035756,-0.700671
-0.072250,0.129879,-0.512086,-0.711969
-0.037857,0.126315,-0.242113,-0.527933
-0.139347,0.130510,-1.083942,-0.916014
-0.103200,0.129865,-0.773383,-0.870677
0.018560,0.128761,0.207422,-0.414416
-0.052115,0.125774,-0.362428,-0.610613
-0.030144,0.128545,-0.173611,-0.555071
0.000005,0.126780,0.063640,-0.520871
-0.016937,0.127559,-0.069980,-0.581679
-0.059085,0.128429,-0.409684,-0.789787
-0.090757,0.126253,-0.690107,-0.818925
-0.087721,0.130945,-0.635284,-0.844553
-0.016656,0.127881,-0.067160,-0.551309
-0.068068,0.126761,-0.492446,-0.718305
-0.041233,0.123764,-0.278163,-0.667571
-0.075917,0.130787,-0.537930,-0.765077
0.020528,0.124867,0.225332,-0.334432
-0.078929,0.127692,-0.579675,-0.771472
-0.025648,0.127605,-0.139621,-0.623675
-0.085891,0.128918,-0.631856,-0.767093
-0.083778,0.127479,-0.622261,-0.779500
-0.058265,0.128526,-0.402522,-0.792653
-0.044792,0.130970,-0.284111,-0.649534
-0.024125,0.129143,-0.124308,-0.548003
-0.000824,0.124300,0.055698,-0.289058
-0.116145,0.126725,-0.910425,-0.861385
-0.082725,0.128261,-0.608750,-0.780495
-0.077171,0.128638,-0.559598,-0.841016
-0.098513,0.132999,-0.712772,-0.818647
-0.023165,0.127767,-0.119404,-0.576712
-0.075146,0.123910,-0.568250,-0.761338
-0.034133,0.129328,-0.203646,-0.604830
-0.031164,0.124673,-0.191426,-0.543398
-0.017994,0.127736,-0.078081,-0.501207
-0.061758,0.130375,-0.423463,-0.742401
-0.040952,0.129888,-0.256673,-0.622506
-0.059345,0.125685,-0.423694,-0.712508
0.013151,0.126951,0.166588,-0.536802
-0.040846,0.127819,-0.262136,-0.611763
-0.104112,0.132055,-0.766037,-0.876091
0.002502,0.127548,0.083590,-0.329007
0.008004,0.130673,0.126573,-0.373566
-0.061742,0.128742,-0.430367,-0.872418
-0.003242,0.127526,0.038514,-0.513520
-0.052484,0.129316,-0.351999,-0.696017
-0.106247,0.127506,-0.816707,-0.847380
-0.081268,0.128042,-0.597575,-0.780562
-0.020576,0.127748,-0.098622,-0.591540
-0.075005,0.128303,-0.543195,-0.765470
-0.044454,0.129848,-0.285019,-0.620594
-0.073805,0.127203,-0.538909,-0.823710
-0.100381,0.128230,-0.760473,-0.845466
-0.086262,0.126323,-0.650618,-0.836262
-0.072571,0.129142,-0.518501,-0.775735
-0.021959,0.127284,-0.110589,-0.546228
-0.010152,0.127577,-0.016034,-0.478685
-0.063695,0.128949,-0.445585,-0.661446
-0.047985,0.124723,-0.331688,-0.626845
0.076344,0.127356,0.641565,-0.350020
-0.038463,0.128679,-0.240157,-0.651039
-0.034210,0.128301,-0.206966,-0.723515
-0.150013,0.129611,-1.188566,-0.925921
-0.026344,0.124952,-0.150988,-0.529790
-0.050617,0.127311,-0.344064,-0.628959
-0.003742,0.125861,0.033347,-0.448962
-0.025615,0.130375,-0.133559,-0.479099
-0.104770,0.130893,-0.779632,-0.824592
-0.068581,0.127744,-0.491955,-0.727037
-0.070722,0.129704,-0.500372,-0.834820
-0.030196,0.129414,-0.171992,-0.619586
-0.018113,0.129104,-0.076790,-0.662941
-0.055088,0.128077,-0.378084,-0.623167
-0.088207,0.130432,-0.642384,-0.825781
-0.026697,0.125260,-0.153202,-0.658953
-0.053482,0.128246,-0.364180,-0.637941
-0.122128,0.134036,-0.904256,-0.883665
-0.026050,0.126986,-0.144173,-0.558638
-0.107345,0.131586,-0.796734,-0.877567
-0.014297,0.126646,-0.050202,-0.523540
-0.102962,0.128961,-0.777679,-0.864322
-0.020864,0.122969,-0.109830,-0.623630
-0.031944,0.127978,-0.189488,-0.554832
-0.058082,0.129469,-0.397119,-0.719168
-0.075602,0.127887,-0.550464,-0.750392
-0.080314,0.127332,-0.593504,-0.767745
-0.051585,0.128122,-0.349039,-0.683925
-0.108571,0.127960,-0.833753,-0.857347
-0.056601,0.127864,-0.391537,-0.702167
0.007733,0.129107,0.124479,-0.584606
-0.111833,0.125441,-0.882356,-0.875045
0.016534,0.124376,0.194192,-0.454947
-0.039130,0.127293,-0.249717,-0.576483
-0.055738,0.126578,-0.389585,-0.717949
-0.116693,0.128988,-0.896943,-0.885515
-0.057630,0.130538,-0.389223,-0.682623
-0.052470,0.129672,-0.350524,-0.702116
-0.042275,0.129838,-0.267483,-0.556447
0.005593,0.127728,0.107732,-0.653584
-0.041048,0.123170,-0.278559,-0.656695
-0.124240,0.126984,-0.980726,-0.887834
-0.080964,0.127346,-0.599013,-0.843141
-0.024578,0.127862,-0.130539,-0.534595
-0.029780,0.127160,-0.173989,-0.658468
-0.078863,0.127426,-0.580601,-0.783501
0.017791,0.127136,0.202480,-0.411737
-0.107100,0.131757,-0.793433,-0.871407
-0.059665,0.129464,-0.410144,-0.708660
-0.029277,0.128377,-0.167047,-0.508031
-0.061252,0.127170,-0.433179,-0.760737
-0.021103,0.127230,-0.103805,-0.682627
-0.042756,0.124784,-0.287573,-0.622154
-0.056277,0.127667,-0.389646,-0.645280
-0.104594,0.128693,-0.793668,-0.842314
-0.103202,0.130381,-0.769798,-0.862766
-0.038018,0.125966,-0.244525,-0.625247
-0.033471,0.129322,-0.198349,-0.658595
-0.035108,0.128388,-0.213910,-0.587961
-0.078151,0.127111,-0.576264,-0.781798
-0.142139,0.130387,-1.110026,-0.915516
-0.076020,0.132774,-0.528719,-0.797038
-0.097599,0.128654,-0.733465,-0.842107
-0.068506,0.131045,-0.475645,-0.776478
-0.044236,0.130923,-0.279838,-0.739135
-0.047745,0.129851,-0.311542,-0.643603
-0.060196,0.130225,-0.411325,-0.771201
-0.117872,0.131023,-0.891226,-0.860914
-0.058602,0.130318,-0.398000,-0.746939
-0.010659,0.127397,-0.020167,-0.484676
-0.077451,0.125379,-0.580009,-0.788346
-0.042351,0.127409,-0.275709,-0.561143
-0.079032,0.126595,-0.586793,-0.759636
0.018313,0.126624,0.206798,-0.417523
-0.036291,0.130721,-0.217138,-0.509745
-0.065328,0.128904,-0.459380,-0.683921
-0.010017,0.129037,-0.013309,-0.532632
-0.027238,0.125423,-0.157306,-0.536459
-0.078151,0.126015,-0.582437,-0.773701
0.020142,0.128513,0.219632,-0.384139
-0.125246,0.130657,-0.958265,-0.887435
-0.034380,0.127975,-0.209175,-0.633243
-0.077410,0.130727,-0.550684,-0.760312
-0.031195,0.130393,-0.177604,-0.704114
-0.107190,0.128380,-0.818518,-0.862146
-0.067862,0.130603,-0.472471,-0.727945
-0.033419,0.126912,-0.204130,-0.442540
-0.082655,0.128106,-0.609012,-0.823526
-0.035176,0.123845,-0.227021,-0.540831
-0.107691,0.126734,-0.835227,-0.837219
-0.026303,0.127949,-0.144148,-0.592167
-0.064354,0.127204,-0.459077,-0.747612
-0.031486,0.125780,-0.191244,-0.440038
-0.103315,0.127608,-0.790264,-0.846319
0.021916,0.129100,0.232719,-0.508350
-0.069141,0.127820,-0.496358,-0.763624
-0.095638,0.127644,-0.723332,-0.839948
0.004339,0.128809,0.098181,-0.329150
-0.018733,0.129169,-0.081558,-0.514151
0.003769,0.130148,0.094261,-0.463638
-0.091812,0.132058,-0.662812,-0.810572
-0.062153,0.126229,-0.444964,-0.671124
-0.032570,0.126851,-0.197348,-0.568598
-0.099209,0.126835,-0.760009,-0.814382
-0.022771,0.128442,-0.114940,-0.664073
-0.040587,0.129997,-0.253470,-0.575544
-0.106463,0.128643,-0.810235,-0.843073
-0.052191,0.127504,-0.356402,-0.623847
-0.091676,0.128112,-0.686064,-0.802106
-0.083699,0.126181,-0.629342,-0.786693
-0.015622,0.129523,-0.056635,-0.441287
-0.075221,0.128412,-0.544439,-0.761508
-0.088931,0.130509,-0.648016,-0.815211
0.009020,0.129537,0.134301,-0.514511
0.001733,0.126984,0.077300,-0.444037
-0.068065,0.128507,-0.483988,-0.670726
-0.078940,0.126546,-0.586279,-0.769700
-0.060924,0.130149,-0.417590,-0.748466
-0.043515,0.130371,-0.275779,-0.680964
-0.067101,0.127971,-0.478432,-0.755532
-0.087597,0.130318,-0.637940,-0.774643
-0.071320,0.130366,-0.501990,-0.696278
-0.036727,0.123880,-0.239944,-0.580286
-0.056388,0.127193,-0.392465,-0.739274
-0.091188,0.124963,-0.702338,-0.856694
-0.016631,0.129162,-0.065064,-0.462155
-0.058658,0.131591,-0.393243,-0.739049
-0.013929,0.131532,-0.040612,-0.609450
-0.032880,0.125892,-0.202417,-0.578051
-0.091395,0.128279,-0.682653,-0.811152
-0.074514,0.126257,-0.549843,-0.729083
-0.052627,0.124583,-0.371414,-0.615755
-0.053960,0.127796,-0.369862,-0.684980
-0.081841,0.129578,-0.593797,-0.772399
-0.054845,0.127562,-0.378154,-0.650076
-0.041469,0.130446,-0.259201,-0.750677
-0.020987,0.128113,-0.101263,-0.577501
-0.090432,0.127923,-0.676659,-0.794409
-0.027615,0.129110,-0.152125,-0.505073
-0.024936,0.127698,-0.133729,-0.636873
-0.065952,0.126501,-0.475790,-0.705300
-0.106388,0.129079,-0.806422,-0.830090
-0.026659,0.126988,-0.149128,-0.539273
0.027669,0.126727,0.278914,-0.441444
-0.051042,0.124737,-0.357464,-0.682901
-0.070621,0.127400,-0.510869,-0.696838
-0.099003,0.130536,-0.732992,-0.831130
-0.010362,0.124983,-0.020650,-0.530758
0.038359,0.128400,0.357601,-0.408339
-0.101845,0.129186,-0.766374,-0.865231
-0.050288,0.128507,-0.336993,-0.581215
-0.013934,0.122621,-0.052971,-0.422224
-0.068892,0.128999,-0.488480,-0.673005
-0.065912,0.125181,-0.481830,-0.813218
-0.078090,0.129009,-0.565445,-0.749576
-0.015056,0.131493,-0.049426,-0.591671
-0.082634,0.128293,-0.607805,-0.766779
-0.032435,0.128866,-0.191223,-0.591507
-0.037846,0.130208,-0.230981,-0.715076
-0.059573,0.127393,-0.418187,-0.710979
-0.006027,0.128496,0.017417,-0.429747
-0.094709,0.132285,-0.685602,-0.802177
-0.068822,0.126480,-0.500279,-0.778678
-0.057127,0.129931,-0.387519,-0.718310
-0.005950,0.125281,0.015191,-0.409262
-0.114586,0.131464,-0.859486,-0.899093
-0.120550,0.129356,-0.927897,-0.890891
-0.130409,0.127805,-1.028888,-0.909009
-0.068555,0.130501,-0.478666,-0.693949
-0.019676,0.129333,-0.088749,-0.719181
-0.064753,0.127419,-0.461374,-0.692360
-0.033771,0.130486,-0.197786,-0.725932
-0.113271,0.129029,-0.866756,-0.864579
-0.058053,0.130527,-0.392633,-0.780253
-0.045885,0.126837,-0.306690,-0.562598
-0.065708,0.128414,-0.464747,-0.709896
-0.022467,0.130377,-0.108880,-0.608959
-0.089714,0.127864,-0.670808,-0.809118
-0.089825,0.131280,-0.650879,-0.774351
-0.032094,0.126597,-0.194193,-0.452772
-0.131764,0.125297,-1.064512,-0.895076
-0.003517,0.130365,0.038396,-0.443193
-0.008899,0.126261,-0.007466,-0.471249
-0.067207,0.128943,-0.474723,-0.756454
-0.064865,0.128079,-0.459287,-0.737272
-0.056104,0.125803,-0.395777,-0.635036
-0.031858,0.129420,-0.185191,-0.584473
-0.097858,0.127150,-0.745995,-0.803458
-0.037118,0.131850,-0.220695,-0.557578
-0.082282,0.130894,-0.590224,-0.771444
0.046794,0.126083,0.425964,-0.364225
-0.040237,0.129261,-0.252821,-0.636782
-0.102332,0.127933,-0.779530,-0.845980
-0.031228,0.128308,-0.182898,-0.628228
-0.011851,0.125836,-0.031605,-0.564278
-0.061869,0.127725,-0.435832,-0.702506
-0.059026,0.131636,-0.396072,-0.683076
0.008735,0.123727,0.132317,-0.484384
-0.008447,0.128459,-0.001594,-0.442559
-0.049927,0.130539,-0.326831,-0.725005
-0.074546,0.125419,-0.554701,-0.734533
-0.019454,0.128259,-0.088873,-0.642225
-0.037047,0.128053,-0.230542,-0.715696
-0.037283,0.126654,-0.236452,-0.664937
-0.038397,0.126188,-0.246967,-0.591601
-0.122026,0.129015,-0.943722,-0.900448
-0.100966,0.130670,-0.748758,-0.814699
-0.105036,0.125554,-0.820697,-0.876909
-0.049357,0.128359,-0.329867,-0.609033
-0.142899,0.129318,-1.127096,-0.926186
-0.100843,0.129146,-0.758074,-0.829262
-0.088515,0.130191,-0.646368,-0.802777
-0.005787,0.127590,0.018581,-0.490090
-0.100125,0.128665,-0.755208,-0.833864
-0.060593,0.125598,-0.434626,-0.712678
-0.068313,0.129730,-0.480255,-0.726848
-0.057098,0.129541,-0.388790,-0.621400
-0.053697,0.128883,-0.363536,-0.654369
-0.002385,0.125150,0.043635,-0.394059
0.035253,0.120381,0.348101,-0.299677
-0.046398,0.127956,-0.307088,-0.720372
-0.088229,0.130519,-0.642099,-0.798982
-0.074002,0.127778,-0.537512,-0.702714
-0.045559,0.127963,-0.300145,-0.691783
-0.060231,0.129464,-0.414758,-0.730949
-0.126293,0.123965,-1.026599,-0.898505
-0.104334,0.132294,-0.766328,-0.855012
-0.069201,0.125536,-0.508233,-0.715582
-0.004562,0.127611,0.028195,-0.510669
-0.094051,0.127969,-0.707476,-0.838370
-0.001257,0.128404,0.054625,-0.494126
-0.092945,0.128397,-0.695215,-0.797725
-0.082164,0.130306,-0.592429,-0.770922
-0.023953,0.127868,-0.125455,-0.539278
-0.040680,0.126697,-0.264176,-0.664708
-0.077129,0.127928,-0.563152,-0.756865
-0.053761,0.129043,-0.363424,-0.777226
-0.050758,0.127107,-0.346035,-0.574742
-0.008941,0.130865,-0.002888,-0.451887
-0.092677,0.127797,-0.696779,-0.837971
-0.062084,0.125973,-0.445539,-0.702596
-0.026157,0.127288,-0.144365,-0.550979
-0.061296,0.127007,-0.434286,-0.723825
-0.042360,0.128167,-0.273360,-0.603393
-0.071916,0.126325,-0.527349,-0.767803
-0.076029,0.127344,-0.556915,-0.757842
0.041473,0.126603,0.384468,-0.274609
-0.063610,0.130105,-0.439761,-0.694235
-0.025193,0.127890,-0.135355,-0.565901
-0.025084,0.124868,-0.140833,-0.435026
-0.089007,0.127528,-0.666878,-0.849821
-0.094959,0.129575,-0.704834,-0.804614
-0.040531,0.127761,-0.259726,-0.719440
-0.034946,0.128264,-0.212929,-0.707739
-0.015092,0.127068,-0.055927,-0.509282
-0.039939,0.129447,-0.249919,-0.593097
-0.133484,0.128005,-1.054760,-0.900369
-0.084433,0.129105,-0.618347,-0.795695
-0.050554,0.127924,-0.341349,-0.640608
-0.073960,0.127788,-0.537127,-0.740361
-0.077282,0.126717,-0.571048,-0.742577
-0.075710,0.130160,-0.539435,-0.737425
-0.044436,0.131463,-0.279783,-0.716057
-0.021303,0.125896,-0.107853,-0.396696
-0.035886,0.131029,-0.213134,-0.573650
-0.036124,0.124340,-0.233573,-0.475278
-0.102471,0.129747,-0.767961,-0.845227
-0.006638,0.127934,0.012081,-0.562640
-0.018359,0.123743,-0.087710,-0.507142
-0.043313,0.127494,-0.283347,-0.691042
-0.001997,0.127803,0.048480,-0.389361
-0.000949,0.126060,0.055626,-0.434436
-0.011028,0.130416,-0.019570,-0.490096
-0.082933,0.129145,-0.605500,-0.837058
-0.055048,0.125067,-0.389975,-0.652232
-0.028376,0.129552,-0.157209,-0.629293
-0.060111,0.132493,-0.401277,-0.783029
-0.079783,0.123863,-0.609054,-0.752970
-0.042184,0.131053,-0.263045,-0.677008
-0.057619,0.129941,-0.391476,-0.689918
-0.115486,0.126816,-0.903770,-0.859746
-0.077312,0.128959,-0.559156,-0.753410
-0.051940,0.129667,-0.346219,-0.618320
-0.035445,0.129888,-0.212651,-0.479935
-0.016865,0.130605,-0.064711,-0.590268
-0.043101,0.125811,-0.287042,-0.686579
-0.088515,0.131993,-0.635753,-0.797662
-0.050689,0.127299,-0.344726,-0.611453
-0.044887,0.130169,-0.287486,-0.582487
-0.069384,0.128139,-0.496812,-0.787400
-0.061159,0.127689,-0.430043,-0.762818
-0.065163,0.128271,-0.460897,-0.685598
-0.082277,0.125283,-0.622361,-0.863193
-0.067927,0.125083,-0.499544,-0.751561
-0.088467,0.131447,-0.638545,-0.814734
-0.092184,0.131503,-0.669298,-0.788544
-0.015040,0.127252,-0.055272,-0.443339
-0.068017,0.128887,-0.481766,-0.797242
-0.046203,0.127949,-0.305454,-0.714482
-0.017854,0.127287,-0.077648,-0.434466
