Date,regime,gross_ret,trading_costs,mgmt_fee,borrow_costs,net_ret,equity,bench_net_ret,bench_equity
2022-08-17,bear,0.00439886,-0.00001687,-0.00000000,-0.00001012,0.00437187,0.52740485,-0.00710162,4.72778510
2022-08-18,neutral,-0.00015516,-0.00008489,-0.00000000,-0.00000952,-0.00024956,0.52727323,0.00290295,4.74150961
2022-08-19,bear,0.01345394,-0.00007828,-0.00000000,-0.00000872,0.01336695,0.53432126,-0.01344174,4.67777546
2022-08-22,bear,0.01053492,-0.00004315,-0.00000000,-0.00000850,0.01048327,0.53992270,-0.02082611,4.58035559
2022-08-23,bear,-0.00364972,-0.00003598,-0.00000000,-0.00000903,-0.00369473,0.53792783,-0.00242263,4.56925908
2022-08-24,bear,-0.00526777,-0.00002968,-0.00000000,-0.00000970,-0.00530715,0.53507297,0.00319741,4.58386887
2022-08-25,bear,-0.00617212,-0.00009508,-0.00000000,-0.00000926,-0.00627646,0.53171460,0.01411391,4.64856520
2022-08-26,bear,0.01591394,-0.00008052,-0.00000000,-0.00000844,0.01582497,0.54012897,-0.03385256,4.49119936
2022-08-29,bear,0.00293905,-0.00005090,-0.00000000,-0.00000892,0.00287923,0.54168413,-0.00661572,4.46148686
2022-08-30,bear,0.00249724,-0.00004232,-0.00000000,-0.00000959,0.00244533,0.54300873,-0.01098142,4.41249342
2022-08-31,bear,-0.00196308,-0.00003644,-0.00000000,-0.00001053,-0.00201005,0.54191726,-0.00761279,4.37890205
2022-09-01,bear,0.00180708,-0.00009403,-0.00000000,-0.00001041,0.00170264,0.54283994,0.00313449,4.39262766
2022-09-02,bear,0.00257941,-0.00007442,-0.00000000,-0.00001113,0.00249386,0.54419371,-0.01054799,4.34629425
2022-09-06,bear,-0.00305918,-0.00005952,-0.00000000,-0.00001178,-0.00313049,0.54249012,-0.00377675,4.32987939
2022-09-07,bear,-0.02577067,-0.00007206,-0.00000000,-0.00000962,-0.02585235,0.52846547,0.01796132,4.40764973
2022-09-08,bear,-0.00895903,-0.00009218,-0.00000000,-0.00000899,-0.00906021,0.52367747,0.00653274,4.43644377
2022-09-09,bear,-0.00683690,-0.00007178,-0.00000000,-0.00000952,-0.00691820,0.52005456,0.01553169,4.50534923
2022-09-12,bear,-0.00842093,-0.00005531,-0.00000000,-0.00000998,-0.00848622,0.51564126,0.01074406,4.55375497
2022-09-13,bear,0.02034439,-0.00005548,-0.00000000,-0.00000848,0.02028042,0.52609869,-0.04348623,4.35572934
2022-09-14,bear,-0.00834200,-0.00002511,-0.00000000,-0.00000901,-0.00837611,0.52169203,0.00381230,4.37233469
2022-09-15,bear,0.00559411,-0.00008723,-0.00000000,-0.00000819,0.00549868,0.52456065,-0.01135660,4.32267985
2022-09-16,bear,0.00415881,-0.00006663,-0.00000000,-0.00000870,0.00408347,0.52670267,-0.00763256,4.28968673
2022-09-19,bear,-0.00451509,-0.00005357,-0.00000000,-0.00000925,-0.00457790,0.52429148,0.00775126,4.32293722
2022-09-20,bear,0.00392057,-0.00004171,-0.00000000,-0.00000996,0.00386889,0.52631991,-0.01148220,4.27330038
2022-09-21,bear,0.00597720,-0.00003096,-0.00000000,-0.00001058,0.00593566,0.52944396,-0.01744742,4.19874232
2022-09-22,bear,0.01492316,-0.00010645,-0.00000000,-0.00000938,0.01480734,0.53728362,-0.00840331,4.16345897
2022-09-23,bear,0.00722031,-0.00006458,-0.00000000,-0.00000966,0.00714607,0.54112309,-0.01675818,4.09368699
2022-09-26,bear,0.00280016,-0.00005506,-0.00000000,-0.00001015,0.00273495,0.54260303,-0.00989631,4.05317460
2022-09-27,bear,-0.00693227,-0.00003355,-0.00000000,-0.00001049,-0.00697631,0.53881767,-0.00255650,4.04281265
2022-09-28,bear,-0.02274958,-0.00005719,-0.00000000,-0.00000891,-0.02281568,0.52652417,0.01967294,4.12234668
2022-09-29,bear,0.00351659,-0.00005342,-0.00000000,-0.00000908,0.00345410,0.52834284,-0.02089259,4.03622020
2022-09-30,bear,0.00339636,-0.00004339,-0.00000000,-0.00000961,0.00334336,0.53010928,-0.01546714,3.97379141
2022-10-03,bear,-0.01768596,-0.00003651,-0.00000000,-0.00000880,-0.01773126,0.52070977,0.02639775,4.07869056
2022-10-04,bear,-0.02530725,-0.00004778,-0.00000000,-0.00000738,-0.02536241,0.50750332,0.03098312,4.20506112
2022-10-05,bear,-0.00856266,-0.00001677,-0.00000000,-0.00000777,-0.00858719,0.50314529,-0.00233176,4.19525592
2022-10-06,bear,-0.00536770,-0.00005657,-0.00000000,-0.00000757,-0.00543185,0.50041228,-0.01031953,4.15196286
2022-10-07,bear,0.01126944,-0.00004892,-0.00000000,-0.00000716,0.01121336,0.50602358,-0.02789745,4.03613369
2022-10-10,bear,0.00235037,-0.00003109,-0.00000000,-0.00000751,0.00231177,0.50719339,-0.00763886,4.00530224
2022-10-11,bear,-0.00091836,-0.00002842,-0.00000000,-0.00000800,-0.00095478,0.50670914,-0.00633665,3.97992204
2022-10-12,bear,-0.01036138,-0.00001598,-0.00000000,-0.00000827,-0.01038563,0.50144664,-0.00330189,3.96678076
2022-10-13,bear,-0.00601103,-0.00007463,-0.00000000,-0.00000781,-0.00609347,0.49839110,0.02638736,4.07145362
2022-10-14,bear,0.00384494,-0.00005446,-0.00000000,-0.00000813,0.00378235,0.50027619,-0.02279228,3.97865591
2022-10-17,bear,-0.01218280,-0.00003679,-0.00000000,-0.00000826,-0.01222785,0.49415889,0.02569321,4.08088034
2022-10-18,bear,-0.00682725,-0.00003635,-0.00000000,-0.00000885,-0.00687246,0.49076280,0.01174631,4.12881563
2022-10-19,bear,-0.00637809,-0.00003167,-0.00000000,-0.00000953,-0.00641928,0.48761245,-0.00709004,4.09954217
2022-10-20,bear,0.00161905,-0.00007933,-0.00000000,-0.00000901,0.00153071,0.48835885,-0.00838884,4.06515177
2022-10-21,bear,-0.01284040,-0.00005611,-0.00000000,-0.00000911,-0.01290562,0.48205627,0.02429770,4.16392562
2022-10-24,bear,-0.00571465,-0.00005070,-0.00000000,-0.00000959,-0.00577494,0.47927243,0.01223298,4.21486282
2022-10-25,bear,-0.01019390,-0.00003881,-0.00000000,-0.00001008,-0.01024279,0.47436334,0.01596494,4.28215285
2022-10-26,bear,-0.01487510,-0.00002278,-0.00000000,-0.00001045,-0.01490833,0.46729137,-0.00753766,4.24987544
2022-10-27,bear,-0.00308346,-0.00009030,-0.00000000,-0.00001031,-0.00318407,0.46580348,-0.00534356,4.22716599
2022-10-28,bear,-0.01314777,-0.00006734,-0.00000000,-0.00001084,-0.01322595,0.45964279,0.02378726,4.32771868
2022-10-31,bear,0.00247675,-0.00004305,-0.00000000,-0.00001097,0.00242273,0.46075638,-0.00722691,4.29644263
2022-11-01,bear,-0.00798586,-0.00004629,-0.00000000,-0.00001183,-0.00804398,0.45705006,-0.00437939,4.27762683
2022-11-02,bear,-0.00068861,-0.00003225,-0.00000000,-0.00001254,-0.00073339,0.45671486,-0.02509981,4.17025923
2022-11-03,bear,-0.00402130,-0.00008951,-0.00000000,-0.00001225,-0.00412306,0.45483180,-0.01030043,4.12730377
2022-11-04,bear,-0.02230324,-0.00007254,-0.00000000,-0.00001145,-0.02238723,0.44464938,0.01438942,4.18669328
2022-11-07,bear,-0.01014457,-0.00005283,-0.00000000,-0.00001202,-0.01020943,0.44010976,0.00956203,4.22672657
2022-11-08,bear,-0.01096593,-0.00004469,-0.00000000,-0.00001272,-0.01102334,0.43525828,0.00539180,4.24951623
2022-11-09,bear,0.00207251,-0.00002234,-0.00000000,-0.00001288,0.00203729,0.43614503,-0.02060556,4.16195256
2022-11-10,bear,-0.03677369,-0.00016129,-0.00000000,-0.00000945,-0.03694443,0.42003190,0.05495048,4.39065384
2022-11-11,bear,-0.01070779,-0.00007137,-0.00000000,-0.00000984,-0.01078900,0.41550017,0.00967506,4.43313368
2022-11-14,bear,0.00382960,-0.00004287,-0.00000000,-0.00000952,0.00377720,0.41706960,-0.00851032,4.39540631
2022-11-15,bear,-0.00820358,-0.00004455,-0.00000000,-0.00001025,-0.00825838,0.41362528,0.00852544,4.43287906
2022-11-16,bear,0.00986143,-0.00003135,-0.00000000,-0.00000950,0.00982057,0.41768732,-0.00763228,4.39904610
2022-11-17,bear,0.00682580,-0.00006620,-0.00000000,-0.00000893,0.00675067,0.42050699,-0.00306347,4.38556977
2022-11-18,bear,-0.00364478,-0.00005617,-0.00000000,-0.00000944,-0.00371039,0.41894674,0.00453690,4.40546664
2022-11-21,bear,-0.00207264,-0.00004567,-0.00000000,-0.00000997,-0.00212827,0.41805511,-0.00363975,4.38943183
2022-11-22,bear,-0.00567674,-0.00003908,-0.00000000,-0.00001067,-0.00572650,0.41566112,0.01345346,4.44848487
2022-11-23,bear,-0.00717089,-0.00003342,-0.00000000,-0.00001135,-0.00721566,0.41266185,0.00629807,4.47650173
2022-11-25,bear,0.00007989,-0.00012601,-0.00000000,-0.00000972,-0.00005584,0.41263881,-0.00022721,4.47548463
2022-11-28,bear,0.00556310,-0.00009265,-0.00000000,-0.00000918,0.00546127,0.41489234,-0.01596061,4.40405315
2022-11-29,bear,-0.00000057,-0.00007176,-0.00000000,-0.00000942,-0.00008175,0.41485842,-0.00172125,4.39647267
2022-11-30,neutral,-0.00769805,-0.00005765,-0.00000000,-0.00001006,-0.00776576,0.41163673,0.03149726,4.53494950
2022-12-01,neutral,-0.00508222,-0.00013740,-0.00000000,-0.00001014,-0.00522975,0.40948397,-0.00073957,4.53159560
2022-12-02,neutral,0.00639524,-0.00010304,-0.00000000,-0.00001046,0.00628174,0.41205624,-0.00115734,4.52635099
2022-12-05,bear,-0.00382997,-0.00007957,-0.00000000,-0.00001164,-0.00392117,0.41044050,-0.01799263,4.44491001
2022-12-06,bear,-0.00638176,-0.00005188,-0.00000000,-0.00001228,-0.00644591,0.40779483,-0.01441848,4.38082116
2022-12-07,bear,-0.00567746,-0.00003631,-0.00000000,-0.00001274,-0.00572651,0.40545959,-0.00170496,4.37335204
2022-12-08,bear,-0.01659822,-0.00013177,-0.00000000,-0.00001206,-0.01674205,0.39867136,0.00783059,4.40759795
2022-12-09,bear,-0.00468818,-0.00009224,-0.00000000,-0.00001213,-0.00479255,0.39676071,-0.00747376,4.37465663
2022-12-12,bear,-0.00664801,-0.00006457,-0.00000000,-0.00001247,-0.00672505,0.39409247,0.01441346,4.43771058
2022-12-13,bear,-0.01911406,-0.00004520,-0.00000000,-0.00001294,-0.01917220,0.38653685,0.00756642,4.47128816
2022-12-14,bear,-0.00404661,-0.00003164,-0.00000000,-0.00001329,-0.00409155,0.38495532,-0.00639701,4.44268528
2022-12-15,bear,0.02146698,-0.00018024,-0.00000000,-0.00000985,0.02127689,0.39314597,-0.02446534,4.33399347
2022-12-16,bear,0.00891279,-0.00007928,-0.00000000,-0.00000983,0.00882369,0.39661497,-0.01180955,4.28281096
2022-12-19,bear,0.00280250,-0.00006117,-0.00000000,-0.00001055,0.00273078,0.39769804,-0.00848331,4.24647855
2022-12-20,bear,-0.00159215,-0.00005293,-0.00000000,-0.00001156,-0.00165664,0.39703920,0.00136475,4.25227395
2022-12-21,bear,-0.01885805,-0.00003422,-0.00000000,-0.00001083,-0.01890310,0.38953393,0.01494880,4.31584033
2022-12-22,bear,0.00597416,-0.00009786,-0.00000000,-0.00000991,0.00586639,0.39181908,-0.01426956,4.25425519
2022-12-23,bear,-0.00545195,-0.00007122,-0.00000000,-0.00001034,-0.00553350,0.38965095,0.00574853,4.27871090
2022-12-27,bear,-0.00844922,-0.00005349,-0.00000000,-0.00001076,-0.00851347,0.38633367,-0.00394690,4.26182326
2022-12-28,bear,0.00129762,-0.00004512,-0.00000000,-0.00001171,0.00124079,0.38681303,-0.01243160,4.20884197
2022-12-29,bear,-0.01130422,-0.00011771,-0.00000000,-0.00001151,-0.01143345,0.38239043,0.01799689,4.28458801
2022-12-30,bear,0.00544396,-0.00008338,-0.00000000,-0.00001160,0.00534898,0.38443582,-0.00263760,4.27328696
2023-01-03,bear,-0.01858786,-0.00005830,-0.00000000,-0.00001106,-0.01865722,0.37726332,-0.00421359,4.25528109
2023-01-04,bear,-0.02570155,-0.00005015,-0.00000000,-0.00000978,-0.02576148,0.36754446,0.00771649,4.28811693
2023-01-05,bear,0.00678629,-0.00009732,-0.00000000,-0.00000841,0.00668056,0.36999986,-0.01141681,4.23916032
2023-01-06,bear,-0.00569008,-0.00007672,-0.00000000,-0.00000843,-0.00577522,0.36786303,0.02292843,4.33635761
2023-01-09,bear,-0.00681293,-0.00006201,-0.00000000,-0.00000870,-0.00688364,0.36533079,-0.00057051,4.33388368
2023-01-10,bear,-0.00348335,-0.00005282,-0.00000000,-0.00000911,-0.00354528,0.36403559,0.00700935,4.36426140
2023-01-11,neutral,-0.00861120,-0.00004301,-0.00000000,-0.00000958,-0.00866379,0.36088166,0.01264435,4.41944463
2023-01-12,bull,0.00190421,-0.00012647,-0.00000000,-0.00000993,0.00176780,0.36151963,0.00363702,4.43551823
2023-01-13,bull,0.00081912,-0.00009511,-0.00000000,-0.00001081,0.00071319,0.36177746,0.00387621,4.45271123
2023-01-17,bull,-0.00613588,-0.00007719,-0.00000000,-0.00001193,-0.00622500,0.35952540,-0.00183552,4.44453818
2023-01-18,bear,-0.00349836,-0.00006331,-0.00000000,-0.00001296,-0.00357463,0.35824023,-0.01579170,4.37435138
2023-01-19,bear,0.00260144,-0.00025884,-0.00000000,-0.00001114,0.00233146,0.35907545,-0.00728327,4.34249182
2023-01-20,bull,-0.01488395,-0.00018402,-0.00000000,-0.00001017,-0.01507814,0.35366126,0.01862558,4.42337326
2023-01-23,bull,-0.00995760,-0.00013101,-0.00000000,-0.00000969,-0.01009829,0.35008989,0.01199492,4.47643126
2023-01-24,bull,0.01237372,-0.00006649,-0.00000000,-0.00000852,0.01229871,0.35439554,-0.00107695,4.47161037
2023-01-25,bull,0.00096830,-0.00007328,-0.00000000,-0.00000861,0.00088640,0.35470968,0.00037117,4.47327010
2023-01-26,bull,0.01452987,-0.00015047,-0.00000000,-0.00000803,0.01437137,0.35980734,0.01098702,4.52241800
2023-01-27,bull,-0.01799461,-0.00009278,-0.00000000,-0.00000776,-0.01809514,0.35329658,0.00229400,4.53279242
2023-01-30,bull,-0.00100759,-0.00004756,-0.00000000,-0.00000844,-0.00106359,0.35292081,-0.01255039,4.47590410
2023-01-31,bull,-0.00134879,-0.00004238,-0.00000000,-0.00000910,-0.00140027,0.35242663,0.01469977,4.54169883
2023-02-01,neutral,-0.02796320,-0.00010300,-0.00000000,-0.00000745,-0.02807364,0.34253273,0.01062418,4.58995065
2023-02-02,bull,-0.03378633,-0.00013178,-0.00000000,-0.00000511,-0.03392322,0.33091292,0.01455348,4.65675041
2023-02-03,bull,0.00733619,-0.00004566,-0.00000000,-0.00000474,0.00728578,0.33332387,-0.01063262,4.60723694
2023-02-06,bull,0.00517596,-0.00003360,-0.00000000,-0.00000462,0.00513773,0.33503640,-0.00611503,4.57906355
2023-02-07,bull,0.00594345,-0.00002412,-0.00000000,-0.00000455,0.00591477,0.33701807,0.01307505,4.63893505
2023-02-08,bull,-0.00057817,-0.00002997,-0.00000000,-0.00000471,-0.00061285,0.33681153,-0.01093829,4.58819305
2023-02-09,bull,-0.00222794,-0.00004912,-0.00000000,-0.00000479,-0.00228184,0.33604297,-0.00867278,4.54840066
2023-02-10,bull,0.02251088,-0.00008117,-0.00000000,-0.00000388,0.02242583,0.34357902,0.00233003,4.55899858
2023-02-13,bull,0.00342946,-0.00002712,-0.00000000,-0.00000407,0.00339827,0.34474659,0.01173552,4.61250082
2023-02-14,bull,-0.00319301,-0.00002414,-0.00000000,-0.00000428,-0.00322142,0.34363602,-0.00046380,4.61036153
2023-02-15,bull,-0.00409511,-0.00002149,-0.00000000,-0.00000448,-0.00412108,0.34221987,0.00324378,4.62531653
2023-02-16,bull,-0.00642098,-0.00003791,-0.00000000,-0.00000450,-0.00646340,0.34000796,-0.01377246,4.56161455
2023-02-17,bull,-0.00701181,-0.00003086,-0.00000000,-0.00000466,-0.00704733,0.33761182,-0.00250170,4.55020274
2023-02-21,bull,-0.00760964,-0.00002592,-0.00000000,-0.00000483,-0.00764039,0.33503233,-0.02006449,4.45890526
2023-02-22,bull,-0.00229952,-0.00003044,-0.00000000,-0.00000510,-0.00233505,0.33425001,-0.00138165,4.45274460
2023-02-23,bull,0.00989588,-0.00004908,-0.00000000,-0.00000477,0.00984203,0.33753971,0.00531582,4.47641458
2023-02-24,bull,0.00114408,-0.00004517,-0.00000000,-0.00000502,0.00109390,0.33790895,-0.01068604,4.42857945
2023-02-27,bull,0.00473347,-0.00003340,-0.00000000,-0.00000520,0.00469487,0.33949538,0.00340247,4.44364758
2023-02-28,bull,-0.00279891,-0.00003500,-0.00000000,-0.00000547,-0.00283939,0.33853143,-0.00369965,4.42720766
2023-03-01,bull,0.01489246,-0.00003319,-0.00000000,-0.00000512,0.01485414,0.34356002,-0.00383946,4.41020957
2023-03-02,bull,0.00337935,-0.00007064,-0.00000000,-0.00000509,0.00330362,0.34469501,0.00777356,4.44449259
2023-03-03,bull,0.01378912,-0.00004725,-0.00000000,-0.00000499,0.01373688,0.34943005,0.01603427,4.51575677
2023-03-06,bull,-0.00053056,-0.00004574,-0.00000000,-0.00000531,-0.00058161,0.34922681,0.00068915,4.51886882
2023-03-07,bull,-0.01001436,-0.00002515,-0.00000000,-0.00000524,-0.01004474,0.34571892,-0.01533217,4.44958475
2023-03-08,bull,-0.00121861,-0.00003460,-0.00000000,-0.00000554,-0.00125875,0.34528375,0.00162844,4.45683063
2023-03-09,neutral,-0.02274673,-0.00016990,-0.00000000,-0.00000540,-0.02292203,0.33736914,-0.01845335,4.37458716
2023-03-10,bear,-0.01205178,-0.00008023,-0.00000000,-0.00000612,-0.01213813,0.33327411,-0.01443314,4.31144812
2023-03-13,bear,-0.01274875,-0.00005511,-0.00000000,-0.00000663,-0.01281049,0.32900470,-0.00142864,4.30528862
2023-03-14,neutral,0.00702615,-0.00003805,-0.00000000,-0.00000697,0.00698113,0.33130153,0.01652644,4.37643972
2023-03-15,neutral,-0.02803222,-0.00006936,-0.00000000,-0.00000577,-0.02810735,0.32198952,-0.00625792,4.34905233
2023-03-16,bull,0.00631379,-0.00008540,-0.00000000,-0.00000499,0.00622341,0.32399339,0.01754153,4.42534137
2023-03-17,neutral,-0.00661178,-0.00006309,-0.00000000,-0.00000468,-0.00667956,0.32182926,-0.01169642,4.37358073
2023-03-20,bull,0.01112776,-0.00003666,-0.00000000,-0.00000410,0.01108700,0.32539738,0.00961213,4.41562015
2023-03-21,bull,0.00901819,-0.00002707,-0.00000000,-0.00000382,0.00898730,0.32832182,0.01312711,4.47358450
2023-03-22,bull,-0.00693795,-0.00002496,-0.00000000,-0.00000380,-0.00696670,0.32603450,-0.01705009,4.39730947
2023-03-23,bull,-0.00053296,-0.00003260,-0.00000000,-0.00000392,-0.00056948,0.32584883,0.00269981,4.40918135
2023-03-24,bull,-0.00024359,-0.00002821,-0.00000000,-0.00000413,-0.00027592,0.32575892,0.00655841,4.43809858
2023-03-27,bull,0.00713078,-0.00001517,-0.00000000,-0.00000419,0.00711142,0.32807553,0.00186644,4.44638201
2023-03-28,bull,0.00474030,-0.00001833,-0.00000000,-0.00000435,0.00471762,0.32962327,-0.00224841,4.43638474
2023-03-29,bull,0.00632394,-0.00001458,-0.00000000,-0.00000448,0.00630488,0.33170150,0.01453133,4.50085131
2023-03-30,bull,0.00326292,-0.00003121,-0.00000000,-0.00000461,0.00322710,0.33277193,0.00585177,4.52718925
2023-03-31,bull,0.01502266,-0.00002613,-0.00000000,-0.00000439,0.01499214,0.33776090,0.01409107,4.59098219
2023-04-03,bull,0.00618186,-0.00002208,-0.00000000,-0.00000457,0.00615521,0.33983989,0.00380686,4.60845942
2023-04-04,bull,-0.01915409,-0.00005569,-0.00000000,-0.00000389,-0.01921367,0.33331032,-0.00555171,4.58287458
2023-04-05,bull,-0.00640161,-0.00001105,-0.00000000,-0.00000400,-0.00641666,0.33117158,-0.00262172,4.57085957
2023-04-06,bull,-0.00528765,-0.00002950,-0.00000000,-0.00000406,-0.00532122,0.32940934,0.00389727,4.58867346
2023-04-10,bull,0.01049316,-0.00001787,-0.00000000,-0.00000401,0.01047128,0.33285868,0.00102284,4.59336692
2023-04-11,bull,0.00379649,-0.00002350,-0.00000000,-0.00000420,0.00376879,0.33411315,0.00026497,4.59458404
2023-04-12,bull,0.00290721,-0.00002323,-0.00000000,-0.00000441,0.00287957,0.33507526,-0.00407964,4.57583980
2023-04-13,bull,0.00277695,-0.00003963,-0.00000000,-0.00000449,0.00273282,0.33599096,0.01327929,4.63660372
2023-04-14,bull,0.00251538,-0.00003515,-0.00000000,-0.00000474,0.00247548,0.33682269,-0.00244636,4.62526090
2023-04-17,bull,0.00325440,-0.00003158,-0.00000000,-0.00000500,0.00321781,0.33790653,0.00358454,4.64184035
2023-04-18,bull,0.01012729,-0.00001413,-0.00000000,-0.00000509,0.01010806,0.34132211,0.00064877,4.64485182
2023-04-19,bull,-0.00888936,-0.00001164,-0.00000000,-0.00000503,-0.00890602,0.33828228,-0.00017249,4.64405063
2023-04-20,bull,0.00571653,-0.00003958,-0.00000000,-0.00000514,0.00567181,0.34020095,-0.00546076,4.61869058
2023-04-21,bull,-0.00075457,-0.00003694,-0.00000000,-0.00000542,-0.00079693,0.33992984,0.00077342,4.62226278
2023-04-24,bull,0.00396589,-0.00003402,-0.00000000,-0.00000572,0.00392614,0.34126445,0.00103953,4.62706774
2023-04-25,bull,-0.01549315,-0.00004635,-0.00000000,-0.00000522,-0.01554472,0.33595959,-0.01587728,4.55360249
2023-04-26,bull,-0.00847781,-0.00000984,-0.00000000,-0.00000529,-0.00849294,0.33310630,-0.00423923,4.53429874
2023-04-27,bull,0.01231184,-0.00003588,-0.00000000,-0.00000501,0.01227094,0.33719383,0.01990447,4.62455156
2023-04-28,bull,0.00698798,-0.00002700,-0.00000000,-0.00000517,0.00695582,0.33953929,0.00853154,4.66400611
2023-05-01,bull,0.01134348,-0.00001266,-0.00000000,-0.00000518,0.01132563,0.34338479,-0.00101327,4.65928021
2023-05-02,neutral,-0.00608512,-0.00001328,-0.00000000,-0.00000528,-0.00610367,0.34128888,-0.01124274,4.60689714
2023-05-03,bull,-0.00346232,-0.00002168,-0.00000000,-0.00000550,-0.00348950,0.34009795,-0.00686772,4.57525826
2023-05-04,bull,-0.01183382,-0.00005423,-0.00000000,-0.00000510,-0.01189315,0.33605312,-0.00708641,4.54283610
2023-05-05,bull,0.01172075,-0.00003572,-0.00000000,-0.00000501,0.01168002,0.33997822,0.01850890,4.62691900
2023-05-08,bull,0.00669521,-0.00003214,-0.00000000,-0.00000520,0.00665787,0.34224175,0.00026301,4.62813592
2023-05-09,bull,0.00040752,-0.00003515,-0.00000000,-0.00000549,0.00036687,0.34236731,-0.00438886,4.60782370
2023-05-10,bull,0.00372052,-0.00003201,-0.00000000,-0.00000578,0.00368274,0.34362816,0.00466871,4.62933630
2023-05-11,bull,0.00148946,-0.00005135,-0.00000000,-0.00000599,0.00143212,0.34412028,-0.00174745,4.62124675
2023-05-12,bull,0.00710139,-0.00003834,-0.00000000,-0.00000623,0.00705682,0.34654868,-0.00131390,4.61517489
2023-05-15,bull,-0.00257983,-0.00003419,-0.00000000,-0.00000651,-0.00262053,0.34564054,0.00344651,4.63108112
2023-05-16,bull,-0.00604627,-0.00001933,-0.00000000,-0.00000665,-0.00607225,0.34354172,-0.00668623,4.60011665
2023-05-17,bull,0.00306904,-0.00003509,-0.00000000,-0.00000701,0.00302693,0.34458160,0.01213533,4.65594057
2023-05-18,bull,0.02141123,-0.00010056,-0.00000000,-0.00000602,0.02130464,0.35192278,0.00962970,4.70077589
2023-05-19,bull,-0.00537274,-0.00002838,-0.00000000,-0.00000614,-0.00540726,0.35001985,-0.00145868,4.69391896
2023-05-22,bull,-0.01373223,-0.00004666,-0.00000000,-0.00000572,-0.01378462,0.34519496,0.00040260,4.69580871
2023-05-23,bull,-0.03200220,-0.00013710,-0.00000000,-0.00000408,-0.03214338,0.33409923,-0.01122635,4.64309194
2023-05-24,bull,0.00003385,-0.00002161,-0.00000000,-0.00000430,0.00000794,0.33410188,-0.00724845,4.60943670
2023-05-25,bull,0.01507201,-0.00004398,-0.00000000,-0.00000384,0.01502418,0.33912148,0.00865633,4.64933748
2023-05-26,bull,0.00622788,-0.00002164,-0.00000000,-0.00000399,0.00620225,0.34122480,0.01294706,4.70953273
2023-05-30,bull,0.00022175,-0.00002572,-0.00000000,-0.00000423,0.00019180,0.34129025,0.00037743,4.71131027
2023-05-31,bull,-0.00745586,-0.00001215,-0.00000000,-0.00000433,-0.00747234,0.33874001,-0.00554876,4.68516834
2023-06-01,neutral,0.00556205,-0.00003007,-0.00000000,-0.00000443,0.00552755,0.34061241,0.00949735,4.72966504
2023-06-02,bull,0.01218324,-0.00002112,-0.00000000,-0.00000434,0.01215778,0.34475350,0.01445766,4.79804491
2023-06-05,bull,0.00106434,-0.00002746,-0.00000000,-0.00000458,0.00103229,0.34510939,-0.00191995,4.78883292
2023-06-06,bull,-0.00130193,-0.00002451,-0.00000000,-0.00000481,-0.00133125,0.34464996,0.00217396,4.79924364
2023-06-07,bull,-0.01054955,-0.00001211,-0.00000000,-0.00000472,-0.01056638,0.34100826,-0.00346131,4.78263196
2023-06-08,bull,0.01168278,-0.00002880,-0.00000000,-0.00000454,0.01164943,0.34498082,0.00604512,4.81154354
2023-06-09,bull,0.00423152,-0.00003362,-0.00000000,-0.00000479,0.00419310,0.34642735,0.00179067,4.82015941
2023-06-12,bull,0.01608108,-0.00002921,-0.00000000,-0.00000457,0.01604730,0.35198658,0.00906836,4.86387037
2023-06-13,bull,0.00451221,-0.00002659,-0.00000000,-0.00000482,0.00448080,0.35356376,0.00658926,4.89591969
2023-06-14,bull,0.00425037,-0.00002589,-0.00000000,-0.00000509,0.00421939,0.35505558,0.00118727,4.90173250
2023-06-15,bull,0.01111265,-0.00002381,-0.00000000,-0.00000513,0.01108371,0.35899092,0.01239409,4.96248502
2023-06-16,bull,-0.00687385,-0.00001578,-0.00000000,-0.00000507,-0.00689470,0.35651578,-0.00340980,4.94556395
2023-06-20,bull,0.00287619,-0.00002913,-0.00000000,-0.00000535,0.00284170,0.35752889,-0.00519168,4.91988815
2023-06-21,bull,0.00114948,-0.00002722,-0.00000000,-0.00000564,0.00111663,0.35792812,-0.00512744,4.89466171
2023-06-22,bull,0.00549128,-0.00004894,-0.00000000,-0.00000576,0.00543658,0.35987402,0.00360620,4.91231283
2023-06-23,bull,-0.00896636,-0.00003151,-0.00000000,-0.00000562,-0.00900348,0.35663390,-0.00756348,4.87515867
2023-06-26,bull,-0.00503315,-0.00002407,-0.00000000,-0.00000577,-0.00506300,0.35482827,-0.00408938,4.85522232
2023-06-27,bull,0.02986279,-0.00011166,-0.00000000,-0.00000442,0.02974671,0.36538324,0.01095970,4.90843409
2023-06-28,bull,0.00468907,-0.00002359,-0.00000000,-0.00000466,0.00466082,0.36708622,0.00050082,4.91089231
2023-06-29,bull,0.00253166,-0.00003540,-0.00000000,-0.00000481,0.00249145,0.36800080,0.00393781,4.93023045
2023-06-30,bull,0.01710356,-0.00002542,-0.00000000,-0.00000463,0.01707352,0.37428387,0.01179717,4.98839321
2023-07-03,neutral,-0.00480641,-0.00000926,-0.00000000,-0.00000466,-0.00482032,0.37247970,0.00114699,4.99411482
2023-07-05,bull,-0.00779645,-0.00001181,-0.00000000,-0.00000459,-0.00781285,0.36956957,-0.00149082,4.98666950
2023-07-06,bull,-0.01224645,-0.00003609,-0.00000000,-0.00000426,-0.01228679,0.36502874,-0.00783416,4.94760312
